PlacementId,Date,Network,Order,Rule,GlobalChain,GlobalType,GlobalImpressions,GlobalServed,GlobalIncome,GlobalFill,GlobalEcpm,GlobalRcpm,ExperimentChain,ExperimentType,ExperimentImpressions,ExperimentServed,ExperimentIncome,ExperimentFill,ExperimentEcpm,ExperimentRcpm
c58d4f9a96be20887e4142731e5fb85b,2015-10-03,Pubmatic,2,device=mobile,p14=0.65:t9=0.65:p18=0.6:t27=0.45,Baseline,5886,235,0.144,0.03992525,0.6127659,0.02446483,p26=0.65:t30=0.65:p24=0.6:t31=0.45:t15=0.45,ExperimentClone,1328,57,0.036,0.04292169,0.6315789,0.02710843
c58d4f9a96be20887e4142731e5fb85b,2015-10-03,PulsePoint,3,device=mobile,p14=0.65:t9=0.65:p18=0.6:t27=0.45,Baseline,5104,239,0.11,0.04682602,0.460251,0.02155172,p26=0.65:t30=0.65:p24=0.6:t31=0.45:t15=0.45,ExperimentClone,1267,2,0,0.001578532,0,0
c58d4f9a96be20887e4142731e5fb85b,2015-10-04,Pubmatic,0,device=mobile,p23=0.85:p22=0.65,Learning,1599,138,0.135,0.08630394,0.9782609,0.08442777,p13=0.85:p4=0.65,LearningExperiment,941,38,0.036,0.04038257,0.9473684,0.03825717
c58d4f9a96be20887e4142731e5fb85b,2015-10-04,Pubmatic,1,device=mobile,p23=0.85:p22=0.65,Learning,1394,53,0.036,0.03802009,0.6792452,0.02582496,p13=0.85:p4=0.65,LearningExperiment,867,41,0.027,0.04728951,0.6585366,0.03114187
c58d4f9a96be20887e4142731e5fb85b,2015-10-04,PulsePoint,0,device=mobile,t19=0.85:t14=0.65,Learning,1554,162,0.14,0.1042471,0.8641976,0.09009009,t26=0.85:t25=0.65,LearningExperiment,891,14,0.01,0.01571268,0.7142857,0.01122334
c58d4f9a96be20887e4142731e5fb85b,2015-10-04,PulsePoint,1,device=mobile,t19=0.85:t14=0.65,Learning,1161,46,0.03,0.03962102,0.6521739,0.02583979,t26=0.85:t25=0.65,LearningExperiment,1068,11,0.01,0.01029963,0.9090909,0.009363296
c58d4f9a96be20887e4142731e5fb85b,2015-10-04,PulsePoint,0,device=mobile,t1=1.45,Learning,1355,106,0.15,0.07822878,1.415094,0.1107011,t23=1.45,LearningExperiment,1160,26,0.04,0.02241379,1.538461,0.03448276
c58d4f9a96be20887e4142731e5fb85b,2015-10-04,PulsePoint,0,device=mobile,t6=0.25,Learning,1496,307,0.08,0.2052139,0.2605863,0.05347594,t28=0.25,LearningExperiment,1019,76,0.02,0.07458293,0.2631579,0.01962708
c58d4f9a96be20887e4142731e5fb85b,2015-10-04,Pubmatic,0,device=mobile,p6=0.25,Learning,1462,432,0.171,0.2954856,0.3958333,0.1169631,p19=0.25,LearningExperiment,1195,196,0.081,0.1640167,0.4132653,0.06778242
c58d4f9a96be20887e4142731e5fb85b,2015-10-04,Pubmatic,0,device=mobile,p12=1.45,Learning,1446,59,0.09,0.04080221,1.525424,0.06224067,p16=1.45,LearningExperiment,1147,27,0.036,0.02353967,1.333333,0.03138622
c58d4f9a96be20887e4142731e5fb85b,2015-10-04,Pubmatic,0,device=mobile,p14=0.65:t9=0.65:p18=0.6:t27=0.45,Baseline,17712,2005,1.683,0.1132001,0.8394015,0.09502032,p26=0.65:t30=0.65:p24=0.6:t31=0.45:t15=0.45,ExperimentClone,1776,124,0.108,0.06981982,0.8709677,0.06081081
c58d4f9a96be20887e4142731e5fb85b,2015-10-04,PulsePoint,1,device=mobile,p14=0.65:t9=0.65:p18=0.6:t27=0.45,Baseline,14280,1080,0.7,0.07563026,0.6481481,0.04901961,p26=0.65:t30=0.65:p24=0.6:t31=0.45:t15=0.45,ExperimentClone,1510,13,0.01,0.008609272,0.7692307,0.006622517
c58d4f9a96be20887e4142731e5fb85b,2015-10-04,Pubmatic,2,device=mobile,p14=0.65:t9=0.65:p18=0.6:t27=0.45,Baseline,13214,554,0.342,0.04192523,0.6173285,0.02588164,p26=0.65:t30=0.65:p24=0.6:t31=0.45:t15=0.45,ExperimentClone,1441,33,0.027,0.02290076,0.8181818,0.01873699
c58d4f9a96be20887e4142731e5fb85b,2015-10-04,PulsePoint,3,device=mobile,p14=0.65:t9=0.65:p18=0.6:t27=0.45,Baseline,12308,422,0.19,0.03428664,0.4502369,0.01543711,p26=0.65:t30=0.65:p24=0.6:t31=0.45:t15=0.45,ExperimentClone,1413,7,0,0.004953999,0,0
c58d4f9a96be20887e4142731e5fb85b,2015-10-05,Pubmatic,0,device=mobile,p23=0.85:p22=0.65,Learning,1990,180,0.171,0.09045226,0.95,0.08592965,p13=0.85:p4=0.65,LearningExperiment,853,39,0.036,0.04572098,0.9230769,0.04220399
c58d4f9a96be20887e4142731e5fb85b,2015-10-05,Pubmatic,1,device=mobile,p23=0.85:p22=0.65,Learning,1677,103,0.072,0.0614192,0.6990291,0.04293381,p13=0.85:p4=0.65,LearningExperiment,784,24,0.018,0.03061225,0.7499999,0.02295918
c58d4f9a96be20887e4142731e5fb85b,2015-10-05,PulsePoint,0,device=mobile,t19=0.85:t14=0.65,Learning,1850,235,0.2,0.127027,0.8510638,0.1081081,t26=0.85:t25=0.65,LearningExperiment,751,7,0.01,0.009320905,1.428571,0.01331558
c58d4f9a96be20887e4142731e5fb85b,2015-10-05,PulsePoint,1,device=mobile,t19=0.85:t14=0.65,Learning,1344,56,0.04,0.04166667,0.7142857,0.0297619,t26=0.85:t25=0.65,LearningExperiment,992,12,0.01,0.01209677,0.8333333,0.01008064
c58d4f9a96be20887e4142731e5fb85b,2015-10-05,PulsePoint,0,device=mobile,t1=1.45,Learning,1492,148,0.21,0.09919571,1.418919,0.1407507,t23=1.45,LearningExperiment,1114,29,0.04,0.02603232,1.37931,0.03590664
c58d4f9a96be20887e4142731e5fb85b,2015-10-05,PulsePoint,0,device=mobile,t6=0.25,Learning,1530,402,0.1,0.2627451,0.2487562,0.06535948,t28=0.25,LearningExperiment,1183,94,0.02,0.079459,0.2127659,0.01690617
c58d4f9a96be20887e4142731e5fb85b,2015-10-05,Pubmatic,0,device=mobile,p6=0.25,Learning,1864,702,0.27,0.3766094,0.3846154,0.1448498,p19=0.25,LearningExperiment,1158,196,0.081,0.1692573,0.4132653,0.06994819
c58d4f9a96be20887e4142731e5fb85b,2015-10-05,Pubmatic,0,device=mobile,p12=1.45,Learning,1712,72,0.099,0.04205608,1.375,0.0578271,p16=1.45,LearningExperiment,1296,41,0.054,0.0316358,1.317073,0.04166667
c58d4f9a96be20887e4142731e5fb85b,2015-10-05,Pubmatic,0,device=mobile,p14=0.65:t9=0.65:p18=0.6:t27=0.45,Baseline,13480,1658,1.341,0.122997,0.8088058,0.09948071,p26=0.65:t30=0.65:p24=0.6:t31=0.45:t15=0.45,ExperimentClone,1616,81,0.063,0.05012376,0.7777778,0.03898515
c58d4f9a96be20887e4142731e5fb85b,2015-10-05,PulsePoint,1,device=mobile,p14=0.65:t9=0.65:p18=0.6:t27=0.45,Baseline,10406,1262,0.82,0.1212762,0.6497623,0.07880069,p26=0.65:t30=0.65:p24=0.6:t31=0.45:t15=0.45,ExperimentClone,1402,10,0.01,0.007132668,1,0.007132668
c58d4f9a96be20887e4142731e5fb85b,2015-10-05,Pubmatic,2,device=mobile,p14=0.65:t9=0.65:p18=0.6:t27=0.45,Baseline,8759,379,0.243,0.04326978,0.641161,0.02774289,p26=0.65:t30=0.65:p24=0.6:t31=0.45:t15=0.45,ExperimentClone,1329,44,0.036,0.0331076,0.8181818,0.02708803
c58d4f9a96be20887e4142731e5fb85b,2015-10-05,PulsePoint,3,device=mobile,p14=0.65:t9=0.65:p18=0.6:t27=0.45,Baseline,8382,518,0.23,0.06179909,0.4440154,0.02743975,p26=0.65:t30=0.65:p24=0.6:t31=0.45:t15=0.45,ExperimentClone,1280,5,0,0.00390625,0,0
c58d4f9a96be20887e4142731e5fb85b,2015-10-06,Pubmatic,0,device=mobile,p23=0.85:p22=0.65,Learning,2626,250,0.234,0.09520183,0.936,0.08910891,p13=0.85:p4=0.65,LearningExperiment,1465,75,0.072,0.05119454,0.96,0.04914676
c58d4f9a96be20887e4142731e5fb85b,2015-10-06,Pubmatic,1,device=mobile,p23=0.85:p22=0.65,Learning,2329,122,0.081,0.052383,0.6639344,0.03477887,p13=0.85:p4=0.65,LearningExperiment,1398,51,0.036,0.03648069,0.7058823,0.02575107
c58d4f9a96be20887e4142731e5fb85b,2015-10-06,PulsePoint,0,device=mobile,t19=0.85:t14=0.65,Learning,2425,282,0.24,0.1162887,0.8510638,0.09896907,t26=0.85:t25=0.65,LearningExperiment,1260,10,0.01,0.007936508,1,0.007936507
c58d4f9a96be20887e4142731e5fb85b,2015-10-06,PulsePoint,1,device=mobile,t19=0.85:t14=0.65,Learning,1836,87,0.06,0.04738562,0.6896552,0.03267974,t26=0.85:t25=0.65,LearningExperiment,1502,16,0.01,0.01065246,0.625,0.006657789
c58d4f9a96be20887e4142731e5fb85b,2015-10-06,PulsePoint,0,device=mobile,t1=1.45,Learning,2403,200,0.29,0.0832293,1.45,0.1206825,t23=1.45,LearningExperiment,1508,37,0.05,0.02453581,1.351351,0.0331565
c58d4f9a96be20887e4142731e5fb85b,2015-10-06,PulsePoint,0,device=mobile,t6=0.25,Learning,2130,530,0.13,0.2488263,0.245283,0.06103286,t28=0.25,LearningExperiment,1665,136,0.03,0.08168168,0.2205882,0.01801802
c58d4f9a96be20887e4142731e5fb85b,2015-10-06,Pubmatic,0,device=mobile,p6=0.25,Learning,2578,833,0.342,0.3231187,0.4105642,0.132661,p19=0.25,LearningExperiment,1722,294,0.126,0.1707317,0.4285714,0.07317074
c58d4f9a96be20887e4142731e5fb85b,2015-10-06,Pubmatic,0,device=mobile,p12=1.45,Learning,2519,106,0.153,0.04208019,1.443396,0.06073839,p16=1.45,LearningExperiment,1740,53,0.081,0.03045977,1.528302,0.04655172
c58d4f9a96be20887e4142731e5fb85b,2015-10-06,Pubmatic,0,device=mobile,p14=0.65:t9=0.65:p18=0.6:t27=0.45,Baseline,5957,680,0.558,0.1141514,0.8205883,0.09367131,p26=0.65:t30=0.65:p24=0.6:t31=0.45:t15=0.45,ExperimentClone,2759,184,0.135,0.06669083,0.7336957,0.04893078
c58d4f9a96be20887e4142731e5fb85b,2015-10-06,PulsePoint,1,device=mobile,p14=0.65:t9=0.65:p18=0.6:t27=0.45,Baseline,4750,400,0.26,0.08421053,0.65,0.05473684,p26=0.65:t30=0.65:p24=0.6:t31=0.45:t15=0.45,ExperimentClone,2369,13,0.01,0.005487547,0.7692307,0.00422119
c58d4f9a96be20887e4142731e5fb85b,2015-10-06,Pubmatic,2,device=mobile,p14=0.65:t9=0.65:p18=0.6:t27=0.45,Baseline,4286,185,0.117,0.04316379,0.6324324,0.02729818,p26=0.65:t30=0.65:p24=0.6:t31=0.45:t15=0.45,ExperimentClone,2307,67,0.045,0.02904205,0.6716418,0.01950585
c58d4f9a96be20887e4142731e5fb85b,2015-10-06,PulsePoint,3,device=mobile,p14=0.65:t9=0.65:p18=0.6:t27=0.45,Baseline,4005,214,0.1,0.05343321,0.4672897,0.02496879,p26=0.65:t30=0.65:p24=0.6:t31=0.45:t15=0.45,ExperimentClone,2187,2,0,0.0009144947,0,0
c58d4f9a96be20887e4142731e5fb85b,2015-10-07,Pubmatic,0,device=mobile,p23=0.85:p22=0.65,Learning,3866,419,0.405,0.1083808,0.9665871,0.1047594,p13=0.85:p4=0.65,LearningExperiment,1698,107,0.099,0.06301531,0.9252337,0.05830389
c58d4f9a96be20887e4142731e5fb85b,2015-10-07,Pubmatic,1,device=mobile,p23=0.85:p22=0.65,Learning,3280,210,0.135,0.06402439,0.6428572,0.04115854,p13=0.85:p4=0.65,LearningExperiment,1514,54,0.036,0.03566711,0.6666666,0.02377807
c58d4f9a96be20887e4142731e5fb85b,2015-10-07,PulsePoint,0,device=mobile,t19=0.85:t14=0.65,Learning,3483,407,0.35,0.1168533,0.8599508,0.1004881,t26=0.85:t25=0.65,LearningExperiment,1465,13,0.01,0.00887372,0.7692307,0.006825938
c58d4f9a96be20887e4142731e5fb85b,2015-10-07,PulsePoint,1,device=mobile,t19=0.85:t14=0.65,Learning,2381,102,0.07,0.04283914,0.6862745,0.02939941,t26=0.85:t25=0.65,LearningExperiment,2078,36,0.02,0.01732435,0.5555555,0.009624639
c58d4f9a96be20887e4142731e5fb85b,2015-10-07,PulsePoint,0,device=mobile,t1=1.45,Learning,2778,238,0.35,0.08567315,1.470588,0.1259899,t23=1.45,LearningExperiment,2335,99,0.14,0.04239829,1.414141,0.05995717
c58d4f9a96be20887e4142731e5fb85b,2015-10-07,PulsePoint,0,device=mobile,t6=0.25,Learning,2761,745,0.19,0.2698298,0.2550336,0.06881565,t28=0.25,LearningExperiment,2402,295,0.07,0.1228143,0.2372881,0.02914238
c58d4f9a96be20887e4142731e5fb85b,2015-10-07,Pubmatic,0,device=mobile,p6=0.25,Learning,3270,1171,0.495,0.358104,0.4227156,0.1513761,p19=0.25,LearningExperiment,2625,553,0.243,0.2106667,0.4394213,0.09257143
c58d4f9a96be20887e4142731e5fb85b,2015-10-07,Pubmatic,0,device=mobile,p12=1.45,Learning,3106,192,0.297,0.06181584,1.546875,0.09562138,p16=1.45,LearningExperiment,2575,107,0.162,0.0415534,1.514019,0.06291262
c58d4f9a96be20887e4142731e5fb85b,2015-10-07,Pubmatic,0,device=mobile,p14=0.65:t9=0.65:p18=0.6:t27=0.45,Baseline,8932,1187,1.008,0.132893,0.8491997,0.1128527,p26=0.65:t30=0.65:p24=0.6:t31=0.45:t15=0.45,ExperimentClone,3196,279,0.225,0.08729662,0.8064516,0.0704005
c58d4f9a96be20887e4142731e5fb85b,2015-10-07,PulsePoint,1,device=mobile,p14=0.65:t9=0.65:p18=0.6:t27=0.45,Baseline,6973,662,0.43,0.09493762,0.6495469,0.06166643,p26=0.65:t30=0.65:p24=0.6:t31=0.45:t15=0.45,ExperimentClone,2670,18,0.01,0.006741573,0.5555555,0.003745318
c58d4f9a96be20887e4142731e5fb85b,2015-10-07,Pubmatic,2,device=mobile,p14=0.65:t9=0.65:p18=0.6:t27=0.45,Baseline,6145,277,0.171,0.0450773,0.6173285,0.0278275,p26=0.65:t30=0.65:p24=0.6:t31=0.45:t15=0.45,ExperimentClone,2548,89,0.054,0.03492936,0.6067416,0.02119309
c58d4f9a96be20887e4142731e5fb85b,2015-10-07,PulsePoint,3,device=mobile,p14=0.65:t9=0.65:p18=0.6:t27=0.45,Baseline,5826,336,0.15,0.0576725,0.4464286,0.02574665,p26=0.65:t30=0.65:p24=0.6:t31=0.45:t15=0.45,ExperimentClone,2466,8,0,0.00324412,0,0
c58d4f9a96be20887e4142731e5fb85b,2015-10-08,Pubmatic,0,device=mobile,p23=0.85:p22=0.65,Learning,5772,737,0.774,0.1276854,1.050204,0.1340956,p13=0.85:p4=0.65,LearningExperiment,2039,164,0.153,0.08043158,0.9329268,0.07503678
c58d4f9a96be20887e4142731e5fb85b,2015-10-08,Pubmatic,1,device=mobile,p23=0.85:p22=0.65,Learning,4753,314,0.207,0.06606354,0.6592357,0.04355144,p13=0.85:p4=0.65,LearningExperiment,1742,70,0.045,0.0401837,0.6428572,0.02583238
c58d4f9a96be20887e4142731e5fb85b,2015-10-08,PulsePoint,0,device=mobile,t19=0.85:t14=0.65,Learning,5291,736,0.63,0.1391041,0.8559783,0.1190701,t26=0.85:t25=0.65,LearningExperiment,1903,18,0.02,0.00945875,1.111111,0.01050972
c58d4f9a96be20887e4142731e5fb85b,2015-10-08,PulsePoint,1,device=mobile,t19=0.85:t14=0.65,Learning,3414,184,0.12,0.05389572,0.6521739,0.03514938,t26=0.85:t25=0.65,LearningExperiment,2954,56,0.04,0.01895735,0.7142857,0.01354096
c58d4f9a96be20887e4142731e5fb85b,2015-10-08,PulsePoint,0,device=mobile,t23=1.45,Learning,3794,238,0.35,0.06273063,1.470588,0.09225092,t1=1.45,LearningExperiment,3845,354,0.51,0.09206762,1.440678,0.1326398
c58d4f9a96be20887e4142731e5fb85b,2015-10-08,PulsePoint,0,device=mobile,t28=0.25,Learning,3711,671,0.17,0.1808138,0.2533532,0.04580976,t6=0.25,LearningExperiment,3841,1123,0.28,0.2923718,0.2493321,0.07289768
c58d4f9a96be20887e4142731e5fb85b,2015-10-08,Pubmatic,0,device=mobile,p6=0.25,Learning,4936,1751,0.837,0.3547407,0.4780126,0.1695705,p19=0.25,LearningExperiment,3530,801,0.396,0.2269122,0.494382,0.1121813
c58d4f9a96be20887e4142731e5fb85b,2015-10-08,Pubmatic,0,device=mobile,p12=1.45,Learning,4868,366,0.531,0.07518488,1.45082,0.1090797,p16=1.45,LearningExperiment,3515,170,0.279,0.04836415,1.641177,0.07937411
702cf021b8ace6f8cc306ecb0c5c8ff3,2015-10-02,Aol,0,device=mobile; geo_country=us; geo_country=ca; geo_country=gb; geo_country=it; geo_country=fr; geo_country=es; geo_country=nl; geo_country=se; geo_country=pl; geo_country=de; geo_country=au; geo_country=jp; geo_country=in; geo_country=br; geo_country=mx,o13=0.4:o7=0.2,Learning,13544,1237,0.4824,0.09133196,0.3899758,0.03561725,o38=0.4:o42=0.2,LearningExperiment,4151,541,0.2088,0.13033,0.3859519,0.05030113
702cf021b8ace6f8cc306ecb0c5c8ff3,2015-10-02,Aol,1,device=mobile; geo_country=us; geo_country=ca; geo_country=gb; geo_country=it; geo_country=fr; geo_country=es; geo_country=nl; geo_country=se; geo_country=pl; geo_country=de; geo_country=au; geo_country=jp; geo_country=in; geo_country=br; geo_country=mx,o13=0.4:o7=0.2,Learning,11965,1039,0.2019,0.08683661,0.1943215,0.01687422,o38=0.4:o42=0.2,LearningExperiment,5640,510,0.0999,0.09042553,0.1958824,0.01771277
702cf021b8ace6f8cc306ecb0c5c8ff3,2015-10-02,Pubmatic,0,device=mobile,p6=0.4:p7=0.2,Learning,26077,657,0.324,0.02519462,0.4931507,0.01242474,p53=0.4:p51=0.2,LearningExperiment,10277,0,0,0,0,0
702cf021b8ace6f8cc306ecb0c5c8ff3,2015-10-02,Pubmatic,1,device=mobile,p6=0.4:p7=0.2,Learning,22609,658,0.171,0.02910345,0.2598784,0.00756336,p53=0.4:p51=0.2,LearningExperiment,9104,0,0,0,0,0
702cf021b8ace6f8cc306ecb0c5c8ff3,2015-10-02,Aol,0,device=mobile; geo_country=us; geo_country=ca; geo_country=gb; geo_country=it; geo_country=fr; geo_country=es; geo_country=nl; geo_country=se; geo_country=pl; geo_country=de; geo_country=au; geo_country=jp; geo_country=in; geo_country=br; geo_country=mx,o12=1,Learning,15128,683,0.6282,0.04514807,0.9197657,0.04152565,o52=1,LearningExperiment,3847,282,0.2666,0.07330387,0.9453901,0.06930076
702cf021b8ace6f8cc306ecb0c5c8ff3,2015-10-02,Pubmatic,0,device=mobile,p4=1,Learning,14845,183,0.18,0.01232738,0.9836066,0.0121253,p52=1,LearningExperiment,8317,0,0,0,0,0
702cf021b8ace6f8cc306ecb0c5c8ff3,2015-10-02,Pubmatic,0,device=mobile,p33=0.01,Learning,25075,0,0,0,0,0,p13=0.01,LearningExperiment,10849,6529,0.549,0.6018066,0.08408639,0.05060374
702cf021b8ace6f8cc306ecb0c5c8ff3,2015-10-02,Aol,0,device=mobile; geo_country=us; geo_country=ca; geo_country=gb; geo_country=it; geo_country=fr; geo_country=es; geo_country=nl; geo_country=se; geo_country=pl; geo_country=de; geo_country=au; geo_country=jp; geo_country=in; geo_country=br; geo_country=mx,o45=0.01,Learning,10641,6270,0.2821,0.5892304,0.04499203,0.02651067,o47=0.01,LearningExperiment,3827,2946,0.1425,0.7697936,0.04837067,0.03723543
702cf021b8ace6f8cc306ecb0c5c8ff3,2015-10-02,Pubmatic,0,device=mobile; geo_country=not_us; geo_country=not_ca; geo_country=not_gb; geo_country=not_it; geo_country=not_fr; geo_country=not_es; geo_country=not_nl; geo_country=not_se; geo_country=not_pl; geo_country=not_de; geo_country=not_au; geo_country=not_jp; geo_country=not_in; geo_country=not_br; geo_country=not_mx,p20=0.10:p30=0.10:p26=0.01,BestChain,11588678,299652,51.462,0.02585731,0.1717392,0.004440714,p14=0.1:p47=0.1:p22=0.01:p19=0.01,ExperimentClone,101577,33989,4.5,0.3346131,0.1323958,0.04430137
702cf021b8ace6f8cc306ecb0c5c8ff3,2015-10-02,Pubmatic,1,device=mobile; geo_country=not_us; geo_country=not_ca; geo_country=not_gb; geo_country=not_it; geo_country=not_fr; geo_country=not_es; geo_country=not_nl; geo_country=not_se; geo_country=not_pl; geo_country=not_de; geo_country=not_au; geo_country=not_jp; geo_country=not_in; geo_country=not_br; geo_country=not_mx,p20=0.10:p30=0.10:p26=0.01,BestChain,9595672,0,0,0,0,0,p14=0.1:p47=0.1:p22=0.01:p19=0.01,ExperimentClone,43137,0,0,0,0,0
702cf021b8ace6f8cc306ecb0c5c8ff3,2015-10-02,Pubmatic,2,device=mobile; geo_country=not_us; geo_country=not_ca; geo_country=not_gb; geo_country=not_it; geo_country=not_fr; geo_country=not_es; geo_country=not_nl; geo_country=not_se; geo_country=not_pl; geo_country=not_de; geo_country=not_au; geo_country=not_jp; geo_country=not_in; geo_country=not_br; geo_country=not_mx,p20=0.10:p30=0.10:p26=0.01,BestChain,9116533,0,0,0,0,0,p14=0.1:p47=0.1:p22=0.01:p19=0.01,ExperimentClone,36667,4616,0.189,0.1258898,0.04094454,0.005154498
702cf021b8ace6f8cc306ecb0c5c8ff3,2015-10-03,Aol,0,device=mobile; geo_country=us; geo_country=ca; geo_country=gb; geo_country=it; geo_country=fr; geo_country=es; geo_country=nl; geo_country=se; geo_country=pl; geo_country=de; geo_country=au; geo_country=jp; geo_country=in; geo_country=br; geo_country=mx,o13=0.4:o7=0.2,Learning,15803,1627,0.6269,0.1029551,0.3853104,0.03966969,o38=0.4:o42=0.2,LearningExperiment,452,1,0.0004,0.002212389,0.4,0.0008849557
702cf021b8ace6f8cc306ecb0c5c8ff3,2015-10-03,Aol,1,device=mobile; geo_country=us; geo_country=ca; geo_country=gb; geo_country=it; geo_country=fr; geo_country=es; geo_country=nl; geo_country=se; geo_country=pl; geo_country=de; geo_country=au; geo_country=jp; geo_country=in; geo_country=br; geo_country=mx,o13=0.4:o7=0.2,Learning,13811,1210,0.2374,0.08761133,0.1961983,0.0171892,o38=0.4:o42=0.2,LearningExperiment,3084,71,0.0133,0.02302205,0.1873239,0.004312581
702cf021b8ace6f8cc306ecb0c5c8ff3,2015-10-03,Pubmatic,0,device=mobile,p6=0.4:p7=0.2,Learning,27063,793,0.387,0.029302,0.4880202,0.01429997,p53=0.4:p51=0.2,LearningExperiment,11408,0,0,0,0,0
702cf021b8ace6f8cc306ecb0c5c8ff3,2015-10-03,Pubmatic,1,device=mobile,p6=0.4:p7=0.2,Learning,22940,763,0.207,0.03326068,0.2712975,0.00902354,p53=0.4:p51=0.2,LearningExperiment,10449,0,0,0,0,0
702cf021b8ace6f8cc306ecb0c5c8ff3,2015-10-03,Aol,0,device=mobile; geo_country=us; geo_country=ca; geo_country=gb; geo_country=it; geo_country=fr; geo_country=es; geo_country=nl; geo_country=se; geo_country=pl; geo_country=de; geo_country=au; geo_country=jp; geo_country=in; geo_country=br; geo_country=mx,o12=1,Learning,17471,823,0.7336,0.04710663,0.891373,0.04198958,o52=1,LearningExperiment,0,0,0,0,0,0
702cf021b8ace6f8cc306ecb0c5c8ff3,2015-10-03,Pubmatic,0,device=mobile,p4=1,Learning,15769,235,0.234,0.01490266,0.9957446,0.01483924,p52=1,LearningExperiment,8723,0,0,0,0,0
702cf021b8ace6f8cc306ecb0c5c8ff3,2015-10-03,Pubmatic,0,device=mobile,p33=0.01,Learning,27355,0,0,0,0,0,p13=0.01,LearningExperiment,12606,7810,0.585,0.6195462,0.07490396,0.04640647
702cf021b8ace6f8cc306ecb0c5c8ff3,2015-10-03,Aol,0,device=mobile; geo_country=us; geo_country=ca; geo_country=gb; geo_country=it; geo_country=fr; geo_country=es; geo_country=nl; geo_country=se; geo_country=pl; geo_country=de; geo_country=au; geo_country=jp; geo_country=in; geo_country=br; geo_country=mx,o45=0.01,Learning,13123,8090,0.341,0.6164749,0.0421508,0.02598491,o47=0.01,LearningExperiment,26,2,0,0.07692308,0,0
702cf021b8ace6f8cc306ecb0c5c8ff3,2015-10-03,Pubmatic,0,device=mobile; geo_country=not_us; geo_country=not_ca; geo_country=not_gb; geo_country=not_it; geo_country=not_fr; geo_country=not_es; geo_country=not_nl; geo_country=not_se; geo_country=not_pl; geo_country=not_de; geo_country=not_au; geo_country=not_jp; geo_country=not_in; geo_country=not_br; geo_country=not_mx,p20=0.10:p30=0.10:p26=0.01,BestChain,12169011,165982,37.251,0.01363973,0.224428,0.003061136,p14=0.1:p47=0.1:p22=0.01:p19=0.01,ExperimentClone,93613,14497,2.457,0.154861,0.1694833,0.02624635
702cf021b8ace6f8cc306ecb0c5c8ff3,2015-10-03,Pubmatic,1,device=mobile; geo_country=not_us; geo_country=not_ca; geo_country=not_gb; geo_country=not_it; geo_country=not_fr; geo_country=not_es; geo_country=not_nl; geo_country=not_se; geo_country=not_pl; geo_country=not_de; geo_country=not_au; geo_country=not_jp; geo_country=not_in; geo_country=not_br; geo_country=not_mx,p20=0.10:p30=0.10:p26=0.01,BestChain,10202575,0,0,0,0,0,p14=0.1:p47=0.1:p22=0.01:p19=0.01,ExperimentClone,67248,0,0,0,0,0
702cf021b8ace6f8cc306ecb0c5c8ff3,2015-10-03,Pubmatic,2,device=mobile; geo_country=not_us; geo_country=not_ca; geo_country=not_gb; geo_country=not_it; geo_country=not_fr; geo_country=not_es; geo_country=not_nl; geo_country=not_se; geo_country=not_pl; geo_country=not_de; geo_country=not_au; geo_country=not_jp; geo_country=not_in; geo_country=not_br; geo_country=not_mx,p20=0.10:p30=0.10:p26=0.01,BestChain,9800786,0,0,0,0,0,p14=0.1:p47=0.1:p22=0.01:p19=0.01,ExperimentClone,91233,51508,3.042,0.5645764,0.05905879,0.0333432
702cf021b8ace6f8cc306ecb0c5c8ff3,2015-10-04,Aol,0,device=mobile; geo_country=us; geo_country=ca; geo_country=gb; geo_country=it; geo_country=fr; geo_country=es; geo_country=nl; geo_country=se; geo_country=pl; geo_country=de; geo_country=au; geo_country=jp; geo_country=in; geo_country=br; geo_country=mx,o13=0.4:o7=0.2,Learning,18033,1564,0.6123,0.08672988,0.3914962,0.03395442,o38=0.4:o42=0.2,LearningExperiment,253,0,0,0,0,0
702cf021b8ace6f8cc306ecb0c5c8ff3,2015-10-04,Aol,1,device=mobile; geo_country=us; geo_country=ca; geo_country=gb; geo_country=it; geo_country=fr; geo_country=es; geo_country=nl; geo_country=se; geo_country=pl; geo_country=de; geo_country=au; geo_country=jp; geo_country=in; geo_country=br; geo_country=mx,o13=0.4:o7=0.2,Learning,16101,1144,0.2265,0.07105149,0.1979895,0.01406745,o38=0.4:o42=0.2,LearningExperiment,2964,38,0.0069,0.01282051,0.1815789,0.002327935
702cf021b8ace6f8cc306ecb0c5c8ff3,2015-10-04,Pubmatic,0,device=mobile,p6=0.4:p7=0.2,Learning,29565,849,0.432,0.02871639,0.5088339,0.01461187,p53=0.4:p51=0.2,LearningExperiment,13058,0,0,0,0,0
702cf021b8ace6f8cc306ecb0c5c8ff3,2015-10-04,Pubmatic,1,device=mobile,p6=0.4:p7=0.2,Learning,25314,870,0.234,0.03436833,0.2689655,0.009243896,p53=0.4:p51=0.2,LearningExperiment,12158,0,0,0,0,0
